PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
IvdBU,4k3/8/1p2p2p/pPq1Pp2/2P2P2/1K1Q3P/8/8 w - - 0 39,d3d6 c5d6 e5d6 e8d7 b3a4 d7d6,1819,79,92,305,crushing endgame long queenEndgame,https://lichess.org/3J4yi4Ck#77,,,6
X2Fy8,2r1kb1r/pp3ppp/1qn1p3/3pPn2/1P1P4/P2QBN2/5PPP/RN2K2R b KQk - 2 13,c6d4 f3d4 f5e3 d3e3,1885,76,59,55,middlegame,https://lichess.org/70SZHVX1/black#26,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,,4
YHBee,r4rk1/pp2qp2/3p1Rpp/2p3P1/4PQ2/1B1P1K2/P1P5/8 b - - 1 28,h6g5 f6g6 g8h7 g6g5 e7g5 f4g5,1920,80,86,110,crushing endgame long pin,https://lichess.org/8qsLHW1t/black#56,,,6
Jl8ZJ,r1bq1k1r/ppppb1pp/5n2/4P3/5P2/1B2p2P/PPP3P1/RN1Q1RK1 b - - 0 12,f6e4 d1d5 d8e8 d5e4,1648,75,97,2267,advantage opening short,https://lichess.org/98W1U3mV/black#24,Scotch_Game Scotch_Game_Other_variations,,4
bkMvK,r2r2k1/2BP2pp/8/2R5/p1n1N3/1P6/5PK1/8 b - - 0 32,a4b3 c7d8 b3b2 e4c3,1860,81,92,5985,crushing defensiveMove endgame short,https://lichess.org/lYHhpsFU/black#64,,,4
sogyl,5r2/pp4pk/6np/q3p3/2P1Q2b/4B3/P3B1PP/2R3K1 b - - 2 27,a5a2 e2d3 h4f2 g1h1 f8f6 c1f1,1868,250,82,4,crushing defensiveMove long middlegame quietMove,https://lichess.org/MJ6rknKK/black#54,,,6
jzavR,6k1/1ppq1pp1/1pn2n1p/4p3/QP2P3/2P1BP2/P3B1PP/6K1 b - - 2 20,c6d4 a4a8 f6e8 c3d4,1951,77,91,2295,crushing endgame short,https://lichess.org/30EaAaqI/black#40,,,4
GeGDD,r3r1k1/p5pp/3Bp3/2PnP1q1/1P2pp2/PQ4P1/5P1P/2R1RK2 w - - 0 24,e1e4 f4g3 h2g3 g5c1,1796,178,82,18,advantage discoveredAttack middlegame short,https://lichess.org/XPDOV5An#47,,,4
3uQno,3Q4/5p1k/2P3p1/4P3/3P3p/2r4P/5qPK/6R1 w - - 3 47,d4d5 c3h3 h2h3 f2g3,1609,76,92,508,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/gjjxkVTT#93,,,4
FSWt4,3r4/p4k2/1p4Rp/1P3p2/3q1P2/5P2/6KP/2Q5 w - - 1 32,g6h6 d4g7 g2h1 g7h6 c1c7 f7e8,1965,80,92,1834,crushing defensiveMove endgame fork long,https://lichess.org/SLtv3cr4#63,,,6
uIN1Q,8/1R5p/2p2rpk/q1Pn4/3N1p2/4P2P/2Q2PP1/6K1 w - - 0 33,e3f4 a5a1 b7b1 a1d4,1748,74,95,6914,advantage endgame fork short,https://lichess.org/gdTTJPJ5#65,,,4
GZIEC,r4rk1/3b1ppp/pqnbp3/1p1p2B1/4N2P/1B4P1/PP2QP2/R2R2K1 b - - 6 20,c6d4 d1d4 b6d4 e4d6,1855,76,93,4776,advantage deflection middlegame short,https://lichess.org/v4hjLooa/black#40,,,4
TqfmJ,8/1p5p/p5p1/8/P3k3/1P6/3K2PP/8 b - - 2 33,b7b5 a4b5 a6b5 d2c3,1924,78,92,1669,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/nU0Cm7rl/black#66,,,4
PhAMD,r7/pb1nkppp/4p3/2N1P3/5P2/1q6/3B1QPP/2R3K1 b - - 1 24,d7c5 f2c5 e7e8 d2b4 b3b4 c5b4,1726,168,85,41,crushing long middlegame quietMove,https://lichess.org/ektd6u6u/black#48,,,6
pNUXM,3r1r2/5kRp/p1p2p2/1p1qp3/3P1b2/2PQ2R1/PP4PB/6K1 b - - 2 30,f7e8 d3h7 d8d7 g7d7 d5d7 g3g7 d7g7 h7g7,1867,76,92,1669,crushing middlegame veryLong,https://lichess.org/Wtxj7VXl/black#60,,,8
6306y,5rk1/7p/p3p1p1/6q1/2p5/2P4P/1PB1Q2P/5RK1 w - - 1 28,e2g2 f8f1 g1f1 g5c1 c2d1 c1d1,1883,74,89,560,attraction crushing endgame long master pin,https://lichess.org/hIL23elV#55,,,6
x5dKc,q3k2r/p3bppp/4p3/4p3/6P1/2N3P1/PPP4P/R1BQ1RKb w k - 1 15,d1e2 e7c5 c1e3 c5e3 f1f2 a8g2,1926,78,98,3433,kingsideAttack long mate mateIn3 middlegame pin,https://lichess.org/qrXgJ1Xn#29,Sicilian_Defense Sicilian_Defense_Closed,,6
YD8sS,6k1/p5P1/2p3q1/1p2Q3/8/5BPb/P2r3P/4R1K1 w - - 1 32,f3c6 g6c6 e5e8 c6e8 e1e8 g8g7,1720,181,88,4,advantage endgame hangingPiece long,https://lichess.org/LQCT0TGB#63,,,6
ijmxk,2r2rk1/pb1nqpp1/1p1p3p/3Pp3/1P2PPn1/P2B4/1B2N1PP/R2QR1K1 w - - 1 17,f4e5 e7h4 h2h3 h4f2 g1h1 g4e3,1853,74,95,17014,crushing long middlegame,https://lichess.org/NC4Vt8TK#33,English_Opening English_Opening_Other_variations,,6
zYCSw,r4r2/1pp2pkp/p2p2pN/3Pp1Q1/PnP1P3/3q3P/1P4P1/R4RK1 b - - 7 23,d3e4 h6f5 e4f5 f1f5,1820,78,91,3907,advantage middlegame pin short,https://lichess.org/Lr8R76OK/black#46,,,4
AVmYF,8/8/p2Npk2/6p1/6P1/P1n2K2/7P/8 b - - 0 50,c3b5 d6b5 a6b5 f3e4 f6e7 e4e5,1778,75,94,3830,crushing endgame knightEndgame long zugzwang,https://lichess.org/TxXTGPtp/black#100,,,6
gAVYZ,1r4k1/3p1pbp/1P2p3/2q1P3/1pN1Q3/p7/P1P2PPB/7K b - - 2 31,c5d5 e4d5 e6d5 e5e6 d7d6 h2d6,1917,76,92,5446,advantage endgame long,https://lichess.org/ik9RffcG/black#62,,,6
XOUsS,2kr3r/pp2b1pp/2p1R3/q2p4/5P2/2N4Q/PPP3PP/3R2K1 b - - 0 20,d8d7 e6e7 a5c5 e7e3,1852,88,90,37,advantage defensiveMove middlegame pin short,https://lichess.org/ci5i6QCb/black#40,,,4
bdXEW,3r2k1/pppqp1br/8/5NQp/8/7P/PPP2PP1/4R1K1 b - - 0 22,d7d2 f5e7 g8h8 e7g6,1618,76,84,95,advantage kingsideAttack middlegame pin short,https://lichess.org/SfhuBx0O/black#44,,,4
Eqtq5,8/8/2p5/1p4p1/p1pP1k2/P1P2P2/1P2K3/8 b - - 1 44,g5g4 f3g4 f4g4 e2e3 g4f5 e3f3,1623,76,94,2176,crushing defensiveMove endgame long master pawnEndgame,https://lichess.org/UBjPK8tf/black#88,,,6
AE4hJ,r4rk1/1bqpbpp1/1p2p2p/p3P3/P2QNP2/3B4/1PP3PP/3R1R1K w - - 1 18,e4f6 g7f6 e5f6 e7c5,1670,76,73,82,advantage middlegame short,https://lichess.org/bR5Fyq8m#35,Sicilian_Defense Sicilian_Defense_Open,,4
be0eT,3r4/p2n2kp/2p2p2/5qp1/2PQ4/1P3pP1/P2R1P1P/5RK1 w - - 2 23,d4d3 f5h3 d3f3 d7e5 f3g2 h3g2 g1g2 d8d2,1610,75,84,212,advantage endgame kingsideAttack veryLong,https://lichess.org/rXuRUub4#45,,,8
d6qmz,r1bq1r2/pp2n2k/4pp2/3p2B1/3P1P2/P1P1PR2/2Q3PP/R5K1 b - - 1 20,h7g7 g5h6 g7f7 c2h7 f7e8 h6f8,1994,79,92,891,crushing long middlegame,https://lichess.org/redt3O3g/black#40,,,6
o10Hl,7r/p5k1/1p1p2p1/3R2r1/4pp1q/1NP1P2P/PP2QPPK/6R1 w - - 0 26,e3f4 g5g2 g1g2 h4h3 h2g1 h3h1,1705,75,95,11384,long mate mateIn3 middlegame sacrifice,https://lichess.org/fwhmDMFB#51,,,6
yOXtO,3q1rkb/1b1n1p2/pp1ppPp1/2r3Bp/P3P1PQ/2NB1R2/1PP4P/5R1K b - - 0 23,d7e5 g4h5 e5f3 f1f3,1735,76,90,1196,crushing master masterVsMaster middlegame short,https://lichess.org/SC3f6rBd/black#46,,,4
gUOfU,r6r/1p1kn1Q1/6p1/q2Bp3/1p3p2/P1PP1P2/1P3P2/R3K1R1 w Q - 0 26,g7f7 a5d5 f7d5 e7d5,1666,76,94,5964,advantage middlegame short,https://lichess.org/ykHHEqbc#51,,,4
kCk7y,6k1/2Q2pp1/7p/1p1q4/1P2n3/5N1P/P5P1/6K1 b - - 7 33,d5a2 c7c8 g8h7 c8f5 g7g6 f5e4,1663,74,88,84,crushing endgame fork long,https://lichess.org/nMkYWaUY/black#66,,,6
mwbFj,4rrk1/1pp4p/pbn3p1/3pP1N1/3P1pqB/2PB1N1R/PPQ2K1P/8 b - - 3 25,h7h6 d3g6 h6g5 g6e8,1962,77,78,86,crushing middlegame short,https://lichess.org/imZaLvVa/black#50,,,4
ZbBMr,r3k2r/1p3pp1/p1p1p3/P2pP3/1P1PP1bq/2PB2np/2QN3K/R1B1R3 w kq - 2 20,e1g1 g3e2 d3e2 h4f2,1703,75,90,1322,clearance crushing middlegame sacrifice short,https://lichess.org/JwlmF9Ks#39,,,4
p7Gpg,r4rk1/ppp2pbp/2b2np1/2q1N3/8/6B1/PPPN2PP/R2QR2K b - - 2 15,f6e4 d2e4 c6e4 e1e4,1966,75,79,132,crushing middlegame short,https://lichess.org/axvT2OBn/black#30,Indian_Defense Indian_Defense_Other_variations,,4
lHLcZ,3Q4/5p1k/3K1Pp1/2p3P1/4q3/8/8/8 b - - 0 51,e4f4 d6e7 f4g5 e7f7,1891,75,95,764,crushing defensiveMove endgame queenEndgame short,https://lichess.org/Mi5zvDXK/black#102,,,4
PwrcA,1R6/5p2/3N1Pkp/1P2P1n1/7K/1r6/8/8 w - - 7 58,b5b6 b3h3 h4g4 h6h5 g4f4 h3f3,1658,75,52,139,endgame long mate mateIn3,https://lichess.org/4F98Xrh8#115,,,6
8pdP6,6k1/R1Q2pp1/7p/1q2p3/1P1Pn3/4PPPP/4K3/8 w - - 1 35,e2d1 b5d3 d1c1 d3d2 c1b1 e4c3 c7c3 d2c3,1889,84,88,38,crushing endgame exposedKing veryLong,https://lichess.org/CFu5kKIp#69,,,8
Onvk5,r1bqr1k1/pp3pp1/2n4p/2b3N1/3pB2P/P4Q2/1P3PP1/R1B1K2R b KQ - 2 14,f7f5 f3b3 g8h8 g5f7 h8h7 f7d8,1622,75,89,262,advantage fork long opening,https://lichess.org/0d9AxLpn/black#28,Sicilian_Defense Sicilian_Defense_Old_Sicilian,,6
MXWnV,6k1/1p3pp1/p1b1p2p/4P3/3q1N2/1P4KP/P3QPP1/8 w - - 16 34,h3h4 g7g5 h4g5 h6g5 f4h3 d4h4 g3h2 g5g4,1748,75,87,511,crushing endgame veryLong,https://lichess.org/8WTa3ha8#67,,,8
Tp9Tm,3r1rk1/p1qN1p1p/4p1p1/1ppn4/5P2/P1B2R1Q/1PP3PP/4R1K1 b - - 0 19,c7d7 h3h7 g8h7 f3h3 h7g8 h3h8,1829,78,96,20085,attraction kingsideAttack long master mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/MMlIG4t3/black#38,Scandinavian_Defense Scandinavian_Defense_Main_Line,,6
SuY49,r4k1r/pp6/2n3Q1/2pR2B1/2P1P3/1nPK1P2/q3B2P/7R w - - 1 27,d5d7 c6e5 d3e3 e5g6,1656,76,96,23407,crushing fork middlegame short,https://lichess.org/VJJ3YmH8#53,,,4
pDIgv,3r2r1/2p3k1/ppn5/5PR1/3p4/P2P4/1P1KN3/7R b - - 0 32,g7f6 g5g8 d8g8 h1h6 f6f5 h6c6,1764,75,96,22418,advantage endgame exposedKing long skewer,https://lichess.org/FGwDAmGy/black#64,,,6
WF5ia,6rk/1p6/1q2pQPq/1N1r1p1p/P2P4/6R1/5PK1/8 b - - 4 37,g8g7 f6f8 g7g8 f8h6,1647,75,100,843,mate mateIn2 middlegame short,https://lichess.org/b3Yby1XC/black#74,,,4
qgLoY,8/8/2pk2p1/5pP1/PpP2P1P/6K1/8/8 w - - 0 38,a4a5 b4b3 a5a6 d6c7,1638,75,94,390,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/2cMuLh4R#75,,,4
tRUpM,r4rk1/1b1nqpbp/p2p2pB/1pnPp3/2p1P3/2P3NP/PPBQ1PPN/R4RK1 b - - 6 16,e7h4 h6g5 h4g5 d2g5,1880,75,94,3778,crushing middlegame short trappedPiece,https://lichess.org/k8rdsswZ/black#32,Pirc_Defense Pirc_Defense_Classical_Variation,,4
EYMof,2k5/1pp3pp/3n1p2/P3r3/1PqQ4/2N5/2P2PPP/3R2K1 w - - 1 23,f2f4 e5e1 d1e1 c4d4,1636,77,81,61,crushing deflection endgame short,https://lichess.org/9EtmNcb5#45,,,4
2hhjE,2k2r2/1pp2ppp/p1n5/r2p4/3P4/q1P1BP2/N2Q1P1P/1K1R3R w - - 1 23,d2b2 a5b5 a2b4 a3b2 b1b2 a6a5,1811,104,43,19,crushing exposedKing long middlegame pin queensideAttack,https://lichess.org/JTabhx0G#45,,,6
1vuLD,1k5r/pp2B1p1/1qr3b1/6P1/4p1B1/1P1p2K1/P1P3Q1/2R2R2 w - - 2 28,f1f8 h8f8 e7f8 b6e3 g3h4 e3c1,1695,76,91,765,advantage exposedKing fork long middlegame,https://lichess.org/UubvPoKK#55,,,6
dWFrr,r4rk1/3bq1pp/pNnpp3/8/1p1Nn3/1B6/PPP3PP/R2Q1R1K b - - 1 16,a8b8 b6d7 f8f1 d1f1 c6d4 d7b8,1850,78,93,961,crushing long middlegame,https://lichess.org/6SLbbcnH/black#32,Sicilian_Defense Sicilian_Defense_Sozin_Attack,,6
EpIXf,r2qrbk1/2p2ppp/p2p1n2/np6/3PB3/5N1P/PP3PP1/R1BQRNK1 b - - 0 15,e8e4 e1e4 f6e4 d1e1,1775,78,93,2048,advantage clearance opening short,https://lichess.org/htjsWjX5/black#30,Ruy_Lopez Ruy_Lopez_Closed,,4
nuAho,5rk1/5pp1/1p3b1p/1QnPq3/2p1P3/8/PP3PBP/1K1R3R w - - 2 22,f2f3 c5b3 b5b3 c4b3,1943,75,92,1325,advantage middlegame quietMove short,https://lichess.org/YkhjvL7c#43,,,4
ND7kN,3r2k1/p1p3pp/4p3/4q3/2Q5/8/P4PPP/2R2K2 w - - 0 24,c4c7 d8d1 c1d1 e5c7,1740,75,83,559,advantage deflection endgame short,https://lichess.org/KRqc0FCt#47,,,4
Oflyy,1k1rr3/R4ppp/Q1p2n2/4b3/1q6/2N1B3/4BPP1/R6K w - - 2 24,a6c6 b4h4 h1g1 h4h2 g1f1 h2h1,1756,75,82,115,long mate mateIn3 middlegame,https://lichess.org/k8VVtd5h#47,,,6
Kz0b2,3q3k/1p6/p6p/3b1Qp1/3bP3/P1P3P1/1P3p1P/3R3K w - - 0 41,d1d4 d5e4 d4e4 d8d1 h1g2 d1g1,1669,74,86,391,clearance crushing endgame long sacrifice,https://lichess.org/86qK35bN#81,,,6
WplsS,8/6k1/1R6/5b2/5Kpp/8/8/8 b - - 1 57,f5c8 b6c6 c8d7 c6c7 g7f6 c7d7,1913,81,81,64,crushing endgame long master pin,https://lichess.org/29vqx8rK/black#114,,,6
RSSE0,r3k2r/1bq1b2p/p2pB1p1/1p2n1P1/4P2P/2N5/PPP1QP2/2KR3R b kq - 1 17,b5b4 c3d5 b7d5 e6d5,1764,84,43,37,advantage master middlegame short,https://lichess.org/c0SuJqZL/black#34,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,,4
eJ9w6,2kr3r/1pq2ppp/p7/4n3/3bP3/B7/PQ1N1PPP/1R3RK1 w - - 0 22,b2b4 d4c3 f1c1 c3b4,1987,81,93,2692,crushing middlegame short,https://lichess.org/QlETET3v#43,,,4
IXjzL,7k/ppR5/4P3/8/2p5/P7/2r4P/7K b - - 0 42,h8g8 c7c8 g8g7 e6e7,1681,74,87,980,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/giLM5Kas/black#84,,,4
8Q3gt,7r/1pp2kq1/3p1b2/p1nPpQ2/2P1Pp2/1PNR2P1/P4P2/R5K1 w - - 3 36,d3f3 g7h6 g1f1 h6h1 f1e2 h1a1,1618,76,60,61,crushing fork long middlegame quietMove skewer,https://lichess.org/ZUOs0FnK#71,,,6
eAK6y,r4rk1/p2R1pp1/2p2b1p/4p3/8/1P2BP2/1PP3PP/2KR4 w - - 4 21,d7a7 f6g5 a7a8 g5e3 c1b1 f8a8,1975,76,86,216,advantage endgame long sacrifice,https://lichess.org/sKVeiIZU#41,,,6
H6eu3,8/8/7p/2k3p1/1p4P1/1K5P/P7/8 w - - 8 41,b3a4 c5c4 a4a5 b4b3 a2b3 c4b3,1968,75,100,188,crushing endgame long pawnEndgame zugzwang,https://lichess.org/973ZhKS8#81,,,6
cCgVe,6r1/1pq2k1p/8/p1pP1p2/2P1pb2/PPQ4P/5R2/5RK1 w - - 2 33,g1h1 g8g3 c3e1 g3h3,1895,74,88,2042,advantage endgame interference short,https://lichess.org/ZIVMlnXO#65,,,4
R1DKN,2k5/p4ppp/2K5/2P5/7P/5P2/6P1/8 b - - 2 44,h7h5 g2g4 h5g4 f3g4 a7a5 c6b5,1935,79,90,1047,crushing endgame long pawnEndgame zugzwang,https://lichess.org/XXxU9uWO/black#88,,,6
uXPPO,r2q1rk1/1b2bppp/ppn1B3/2p3N1/P7/3P1N2/1PnBQPPP/R3R1K1 w - - 0 15,g5f7 f8f7 e6f7 g8f7 e2e6 f7f8,1675,75,93,2044,advantage long master middlegame,https://lichess.org/6hCDbxwt#29,Sicilian_Defense Sicilian_Defense_Closed,,6
GKweL,r1qr2k1/1p2b1p1/p4p1p/3bN3/3pNQ2/6RP/PP3PPK/4R3 b - - 1 23,f6e5 f4h6 e7f8 e4f6 g8f7 h6g6,1913,75,93,993,advantage kingsideAttack long middlegame pin,https://lichess.org/MD3a7KCo/black#46,,,6
NQor2,2r5/5pkp/6p1/1p1qP3/pRnP4/7P/P3Q1P1/2R3K1 w - - 1 33,e2d3 c4e5 d3e3 c8c1 e3c1 e5d3 c1a3 d3b4,1720,75,63,363,crushing discoveredAttack endgame fork veryLong,https://lichess.org/q7bhxa6f#65,,,8
WIF39,1k3b1r/pp3pp1/4p3/3qPn1p/1P4b1/P2r1N1P/3NQBP1/3R1RK1 b - - 2 18,g4f3 d2f3 d3d1 f1d1,1629,74,79,101,advantage middlegame short,https://lichess.org/jOWaTFdr/black#36,Sicilian_Defense Sicilian_Defense_Other_variations,,4
0i234,8/4rq2/1k1p4/pP1p1B2/3PnQ2/2P4P/5P2/R6K w - - 2 39,f2f3 f7f5 f4f5 e4g3 h1g2 g3f5,1811,85,67,55,advantage attraction endgame exposedKing fork long master sacrifice,https://lichess.org/Xh7dEKcA#77,,,6
g4S78,8/1k6/1p1p4/pKpP1ppp/2P5/2P2PP1/P6P/8 w - - 0 41,h2h3 g5g4 h3g4 f5f4 g3f4 h5h4,1617,75,88,78,crushing defensiveMove endgame long pawnEndgame sacrifice,https://lichess.org/oM4gYmhO#81,,,6
retqW,8/8/5p1r/5Rp1/3kP3/5PK1/8/8 b - - 11 49,d4e3 e4e5 f6e5 f5e5 e3d4 e5g5,1816,79,81,49,advantage endgame long rookEndgame,https://lichess.org/hrk2UJBl/black#98,,,6
9AuG7,2r2rk1/pp1b1pp1/1qn1p1np/3pP1NQ/3P1P2/2PBB3/P5PP/R4RK1 w - - 0 15,d3g6 f7g6 h5g6 h6g5,1733,107,0,22,advantage middlegame short,https://lichess.org/75nKjfdL#29,French_Defense French_Defense_Normal_Variation,,4
BrzyI,2rqr3/1p1nbQpk/p2p4/3P4/2PBnR2/8/PP4PP/R5K1 b - - 2 21,e7f6 f4h4 f6h4 f7g7,1911,77,97,3236,deflection mate mateIn2 middlegame sacrifice short,https://lichess.org/SNvlobgj/black#42,,,4
GnVLQ,r7/7p/6p1/4Nn2/1k1P4/p2K4/4RP1P/8 b - - 5 39,a3a2 e2b2 b4a3 e5c4,1680,79,27,44,crushing endgame short,https://lichess.org/4YIP7xPe/black#78,,,4
vwJ48,8/8/2k3p1/3R1p1p/p3rP1P/P1K3P1/8/8 w - - 31 66,d5d3 c6c5 d3d8 e4e3,1677,87,78,26,crushing endgame master rookEndgame short,https://lichess.org/ebzctN9C#131,,,4
woXnu,7k/p6p/3p2p1/8/2P5/5R1P/P3R1PK/3r1r2 w - - 0 33,f3f7 f1f7 e2e8 h8g7,1753,77,88,1534,crushing endgame hangingPiece master rookEndgame short,https://lichess.org/VgVFgrwg#65,,,4
Qb4mw,2q5/6k1/1BPp2p1/1B2p1b1/P1Q1PrpP/5pK1/3R4/8 w - - 0 52,b6e3 g5h4 g3h4 c8h8 h4g3 h8h3,1651,77,93,187,advantage attraction long middlegame sacrifice,https://lichess.org/dUYhtjXe#103,,,6
V1tDc,8/7b/8/3k4/4p1PP/1p2K3/1B6/8 b - - 1 46,d5c4 h4h5 c4d5 g4g5 h7f5 g5g6,1750,75,95,567,bishopEndgame crushing endgame long quietMove,https://lichess.org/hzAfEW2b/black#92,,,6
mg4C6,1r2q2k/1b1pNpr1/p2P1Q1p/1p6/1P6/P6P/5PP1/5RK1 b - - 4 35,b7g2 f6h6 g7h7 h6f6,1910,75,82,103,advantage middlegame short,https://lichess.org/UCrS2VfP/black#70,,,4
HSTUf,r2q1rk1/3bbppp/3p1p2/1ppB1P1Q/p3P2P/2PP1N2/PPn3P1/2B2K1R b - - 1 16,a8b8 f3g5 f6g5 h4g5,1727,75,91,948,crushing middlegame sacrifice short,https://lichess.org/TsOTf98k/black#32,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,4
x0CDn,6r1/1R4P1/P5k1/5p2/1K6/7p/8/8 w - - 0 52,a6a7 h3h2 b7b8 h2h1q,1847,83,79,39,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/6afQ9Dwj#103,,,4
F1iLS,6k1/6pp/5p2/3np3/2r5/1N1KPN2/1prB1PPP/1R6 w - - 8 29,f3e1 e5e4 d3e2 d5c3,1887,74,87,912,crushing middlegame short,https://lichess.org/Ye6ugFR4#57,,,4
xPeD4,3r2k1/pp1q1pp1/2rP1b2/5b2/1P1NpP1p/P3B2P/3Q2BK/3R1R2 b - - 2 30,f6d4 d2d4 c6d6 d4d6 d7d6 d1d6,1835,75,85,69,advantage long middlegame,https://lichess.org/i4FY2TKV/black#60,,,6
seAy7,rn2kbnr/pQ1bqppp/8/8/2B5/3pBN2/PP3PPP/R3K2R b KQkq - 2 12,d7c6 b7c8 e7d8 c4f7 e8f7 c8d8,1656,76,96,13110,attackingF2F7 crushing deflection long middlegame,https://lichess.org/sgcB5k3K/black#24,French_Defense French_Defense_Orthoschnapp_Gambit,,6
ZzCGr,r5k1/p2qbppp/2N5/3p4/3Pb3/1Q3P2/PP4PP/2R3K1 b - - 0 21,e4g6 b3d5 d7d5 c6e7 g8f8 e7d5,1949,76,88,132,advantage attraction deflection fork long middlegame sacrifice,https://lichess.org/xIsGNWNV/black#42,,,6
k9WxC,4rrk1/pp1Q1qpp/8/2pP4/7b/1PP4P/P3R1P1/4R2K w - - 1 33,d7f7 g8f7 e2e8 f8e8 e1e8 f7e8,1623,77,94,3882,advantage endgame long,https://lichess.org/PsPoOrJE#65,,,6
H0QR0,r1b3rk/pp3ppp/3Rq2P/2p1B3/2P1nP2/6Q1/PP2B1P1/2K4R b - - 0 20,e4g3 h6g7 g8g7 d6d8 e6e8 d8e8,1737,76,87,61,advancedPawn kingsideAttack long master masterVsMaster mate mateIn3 middlegame pin,https://lichess.org/X543iiBi/black#40,,,6
9gxnq,rnbqk2r/1p2bpp1/p2p1n1p/3p4/1P2P2B/P1N2N2/2P2PPP/R2QKB1R w KQkq - 0 12,c3d5 f6d5 h4e7 d5e7,1605,76,96,20129,crushing middlegame short,https://lichess.org/C338Xrq3#23,Center_Game Center_Game_Other_variations,,4
uO8U4,2r1k2r/p4pp1/R1pqp3/3nN2p/1p1P2n1/1P1B4/5PPP/2BQR1K1 w k - 4 21,f2f3 d5c3 d1d2 d6d4,1972,84,92,1608,advantage discoveredAttack middlegame short,https://lichess.org/H4PLSQP1#41,,,4
UDadi,1r6/6Q1/k6P/3p4/p7/1P1q4/P1rB1P2/K2R3R w - - 9 34,d2e3 c2a2 a1a2 d3b3 a2a1 b3a3,1901,83,80,44,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/LGXQtiV8#67,,,6
3QpAx,8/8/4Q1pk/1qp4p/3b1P2/5BP1/6K1/8 b - - 1 45,b5b1 f3e4 b1e4 e6e4,1996,76,65,322,crushing endgame short,https://lichess.org/LmjmoiyK/black#90,,,4
USdP7,6k1/1pp2qp1/1p1p4/3Pp3/2P1N2r/P2P1PR1/1P4Rp/7K b - - 5 38,h4h7 e4g5 f7f4 g5h7 f4c1 h1h2,1695,76,93,739,crushing endgame fork long,https://lichess.org/LFCs9rKe/black#76,,,6
UbwFh,2r3k1/1b2rpp1/pp5q/3p1R1p/4n2N/P3P1P1/1PB1Q1PP/4R1K1 w - - 8 27,f5h5 c8c2 h4f5 c2e2,1674,74,90,1357,advantage middlegame short,https://lichess.org/k9PpDqpP#53,,,4
1HOCf,4r1k1/5pp1/p2p1q1p/1pn5/5PN1/1P1B2QP/P5PK/8 b - - 6 31,f6c3 d3h7 g8h7 g3c3,1681,75,86,79,advantage discoveredAttack endgame master short,https://lichess.org/HC18tzMF/black#62,,,4
FBSLj,rnk1Qbnr/1ppb1N2/p2p4/3P3p/8/2NB3P/PqP3P1/R2KR3 b - - 3 19,d7e8 d3f5 e8d7 e1e8,1876,81,93,9699,mate mateIn2 middlegame pin short,https://lichess.org/ds0cB2DN/black#38,Kings_Pawn_Game Kings_Pawn_Game_Maroczy_Defense,,4
3O8eU,2r3k1/5pp1/4p2p/p2nN3/8/P1p1P3/1P3PPP/2R3K1 w - - 0 31,g1f1 c3b2 c1c8 g8h7 c8b8 d5b4,1646,75,87,473,advancedPawn crushing defensiveMove endgame long sacrifice,https://lichess.org/uUjOMjne#61,,,6
TNSPu,8/2b1B3/8/2P2p2/P3p3/7k/5K2/8 b - - 1 48,f5f4 e7d6 e4e3 f2f3,1655,76,91,2253,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/SYsqOljU/black#96,,,4
Y8YP5,2k5/1P2r1p1/P1K2p1p/8/8/6P1/4p1P1/4R3 b - - 0 51,c8b8 a6a7 b8a7 e1a1 a7b8 a1a8,1985,78,88,269,advancedPawn attraction endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/kV5jz1sD/black#102,,,6
Atn5k,8/2kP1p2/8/pP3P1p/P2NK3/3r4/8/8 b - - 2 52,d3a3 b5b6 c7d7 b6b7 d7c7 d4b5 c7b7 b5a3,1723,76,87,160,advancedPawn crushing endgame exposedKing fork veryLong,https://lichess.org/Eo9yGVaR/black#104,,,8
R0UMU,4r2k/3r1pRp/8/pp1pB2q/2pP1P1n/P1P5/1P3Q1P/3R3K w - - 1 29,g7f7 e8e5 f7f8 h8g7 f4e5 h5d1 f2f1 d1f1,1774,90,79,32,crushing kingsideAttack middlegame veryLong,https://lichess.org/HAkPn0b8#57,,,8
GzUrL,8/8/1p6/P3k1pp/1Pp1pp2/2P1K1PP/5P2/8 w - - 0 37,g3f4 g5f4 e3e2 b6a5,1927,74,89,223,crushing endgame pawnEndgame short,https://lichess.org/8zS8oYSD#73,,,4
